,Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,RUL
20018,24,180.9353,59.842523995087,83.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.72100000000004
20019,24,180.7545,59.4184993004295,83.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.58900000000001
20020,24,182.1108,59.5963089493079,84.0,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.505
20021,24,182.6534,59.6236785052455,84.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.413000000000004
20022,24,182.6534,59.4048145224607,84.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.361
20023,24,180.7545,60.2528824047189,84.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.30599999999997
20024,24,178.2227,59.4184993004295,84.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.03699999999999
20025,24,180.7545,59.1996353176448,84.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.98699999999999
20026,24,184.5522,59.051086054052,84.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.86300000000002
20027,24,183.9193,60.2255128487813,84.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.99000000000001
20028,24,186.4511,59.8835598360502,84.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.794000000000004
20029,24,188.6212,60.1297748818293,84.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.73399999999999
20030,24,190.8818,59.9245956770134,85.0,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.691
20031,24,192.6902,59.7604523131606,85.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.576000000000015
20032,24,195.7646,59.3227428405344,85.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.43500000000003
20033,24,193.5945,59.8014881541238,85.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.484000000000016
20034,24,192.1477,60.5127637355236,85.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",44.03900000000001
20035,24,192.6902,59.6510295682399,85.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.299000000000014
20036,24,197.6635,59.4595351413927,85.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",43.19700000000002
20037,24,200.8283,59.897244614019,85.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.949
20038,24,202.7272,60.0340184219342,85.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.86200000000002
20039,24,203.9931,60.0203521369086,85.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.75600000000003
20040,24,207.1578,60.1160901038605,86.0,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.515000000000015
20041,24,203.9931,59.5005709823559,86.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.61999999999999
20042,24,205.8919,59.9382804549822,86.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.47300000000003
20043,24,204.626,60.0613879778718,86.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.505000000000024
20044,24,207.7908,59.9245956770134,86.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.28600000000003
20045,24,210.9556,60.0340184219342,86.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",42.08699999999995
20046,24,212.764,59.4732014264183,86.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.97599999999998
20047,24,214.0299,60.0750542628973,86.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.80000000000002
20048,24,214.6629,60.3623051496397,86.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.73300000000003
20049,24,214.6629,60.5264485134924,86.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.658
20050,24,215.8384,59.8014881541238,87.0,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.56099999999998
20051,24,217.1043,60.5264485134924,87.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.405999999999985
20052,24,217.7373,59.8151729320926,87.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.244000000000014
20053,24,217.2852,60.2802334677133,87.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",41.19499999999997
20054,24,217.9181,59.9109108990446,87.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.98700000000001
20055,24,219.0936,59.29539177754,87.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.917
20056,24,220.9021,60.0340184219342,87.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.73299999999999
20057,24,222.168,60.0066673589398,87.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.676000000000016
20058,24,222.168,59.6920654092031,87.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.538000000000025
20059,24,222.168,59.3911482374351,87.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.44300000000001
20060,24,222.8009,59.4732014264183,88.0,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.369
20061,24,222.168,59.8014881541238,88.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.34100000000001
20062,24,220.9021,60.4033409906028,88.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.281000000000006
20063,24,222.168,60.1844770078181,88.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.2
20064,24,220.9021,59.7057501871719,88.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.15399999999999
20065,24,222.168,60.2118465637557,88.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.10399999999996
20066,24,222.168,59.5005709823559,88.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.024
20067,24,220.9021,58.875509964003,88.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.940000000000026
20068,24,217.7373,59.7331012501662,88.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.98400000000002
20069,24,217.7373,59.842523995087,88.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.93599999999999
20070,24,217.1043,59.7194164721974,89.0,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",40.019999999999996
20071,24,219.0032,59.8151729320926,89.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.74499999999998
20072,24,219.0032,59.6236785052455,89.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.711999999999996
20073,24,219.0032,59.2543559365768,89.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.64600000000001
20074,24,222.168,60.444376831566,89.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.53499999999999
20075,24,224.0668,59.787803376155,89.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.463
20076,24,226.5987,59.9109108990446,89.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.281000000000006
20077,24,226.5987,59.7194164721974,89.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust",39.18700000000004
20748,27,0.0,30.3115753568023,0.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",77.91900000000005
20749,27,0.0,63.6244198405428,0.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",77.39600000000004
20750,27,0.0,77.6082038157127,0.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",74.325
20751,27,0.0,80.1327389546016,0.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",70.975
20752,27,0.0,81.4918457364569,0.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",70.52200000000003
20753,27,0.0,81.4495748921929,0.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",70.6030000000001
20754,27,0.0,81.1113738458878,0.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",70.49500000000002
20755,27,0.0,80.493776172162,0.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.82200000000003
20756,27,0.0,81.4749396848976,0.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",70.18900000000006
20757,27,0.0,81.6693992853891,1.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",70.123
20758,27,0.0,81.58484616613,1.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",70.041
20759,27,0.0,81.8469414035901,1.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.72099999999996
20760,27,0.0,81.7793057666216,1.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.66799999999998
20761,27,0.0,81.0437382089192,1.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.667
20762,27,0.0,81.3819392552244,1.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.63999999999996
20763,27,0.0,82.2020485014546,1.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.37500000000004
20764,27,0.0,81.6186696999799,1.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.30899999999998
20765,27,0.0,81.119832587033,1.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.30999999999996
20766,27,0.0,81.026749156553,1.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.229
20767,27,0.0,81.28892739482,2.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.60799999999999
20768,27,0.0,82.1090480717815,2.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.07699999999997
20769,27,0.0,81.2804686536747,2.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",69.44799999999998
20770,27,0.0,81.6271170103939,2.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.63099999999999
20771,27,0.0,81.6947640780937,2.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.475
20772,27,0.0,81.4326574099023,2.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.56500000000001
20773,27,0.0,81.9906714186724,2.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.384
20774,27,0.0,81.9399418332632,2.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.35100000000003
20775,27,0.0,81.889212247854,2.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.34600000000002
20776,27,0.0,81.5256578395755,2.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.20800000000004
20777,27,0.0,82.2696841384231,3.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.15300000000006
20778,27,0.0,82.0583184863723,3.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.16600000000005
20779,27,0.0,82.2274132941592,3.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.05200000000005
20780,27,0.0,81.889212247854,3.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.14500000000002
20781,27,0.0,82.2358606045732,3.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.03500000000007
20782,27,0.0,81.6017522176893,3.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.36100000000005
20783,27,0.0,82.1513189160454,3.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.29400000000004
20784,27,0.0,82.3119549826871,3.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.29700000000004
20785,27,0.0,82.5233320654692,3.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.34300000000003
20786,27,0.0,82.2358606045732,3.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.21400000000006
20787,27,0.0,82.2781314488372,4.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.28000000000003
20788,27,0.0,82.185131019164,4.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.25000000000004
20789,27,0.0,81.7877645077669,4.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.30200000000005
20790,27,0.0,81.7962118181809,4.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.27000000000004
20791,27,0.0,81.9822241082584,4.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.26200000000004
20792,27,0.0,81.9145770405586,4.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.25500000000005
20793,27,0.0,82.0836832790769,4.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.23900000000005
20794,27,0.0,82.2865901899825,4.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.21300000000004
20795,27,0.0,82.2189545530139,4.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.13100000000004
20796,27,0.0,81.1029265354737,4.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.03100000000003
20797,27,0.0,82.1428601749001,5.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.15700000000004
20798,27,0.0,81.2043742755609,5.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.54000000000003
20799,27,0.6329572,81.7793057666216,5.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.38899999999995
20800,27,0.09042245,81.593293476544,5.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.02199999999999
20801,27,0.0,82.5064145831786,5.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.18700000000004
20802,27,0.0,82.2612253972778,5.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.06100000000006
20803,27,0.0,81.9906714186724,5.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.13900000000004
20804,27,0.0,81.9653066259678,5.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.13700000000003
20805,27,0.0,82.0329536936677,5.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.12500000000004
20806,27,0.0,82.1428601749001,5.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.08000000000004
20807,27,0.0,81.6863053369484,6.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.11200000000004
20808,27,0.0,81.8215766108855,6.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.09000000000005
20809,27,0.0,81.2212917578515,6.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.38500000000003
20810,27,0.09042245,82.1090480717815,6.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.86500000000001
20811,27,0.0,81.8638588858807,6.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.10200000000005
20812,27,0.0,81.4242100994883,6.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.24300000000005
20813,27,0.09042245,81.9484005744085,6.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.84200000000001
20814,27,0.09042245,82.049859745227,6.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.822
20815,27,0.0,81.9737653671131,6.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.04800000000004
20816,27,0.0,82.7008856144015,6.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.07100000000004
20817,27,0.0,82.3035076722731,7.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.01200000000004
20818,27,0.0,81.4833869953116,7.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.02600000000005
20819,27,0.0,81.4495748921929,7.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",68.17100000000006
20820,27,0.0,82.3288724649776,7.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.99200000000005
20821,27,0.0,81.745493663503,7.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.99500000000005
20822,27,0.0,82.1090480717815,7.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.94000000000005
20823,27,0.09042245,81.9230357817039,7.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.74
20824,27,0.09042245,81.6355757515392,7.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.775
20825,27,1.898872,82.7431564586654,7.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.55099999999996
20826,27,1.898872,81.9822241082584,7.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.65699999999995
20827,27,1.898872,82.4218728946508,8.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.54999999999995
20828,27,1.898872,82.2104958118686,8.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.58199999999997
20829,27,0.7233796,81.6609405442438,8.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.11999999999995
20830,27,0.7233796,81.753940973917,8.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.11999999999995
20831,27,0.0,82.2781314488372,8.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.93200000000004
20832,27,0.0,82.3542372576823,8.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.92900000000004
20833,27,0.6329572,82.2527666561326,8.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.92799999999995
20834,27,2.531829,82.7769799925153,8.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",64.295
20835,27,2.531829,82.6501560289922,8.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",64.359
20836,27,2.531829,81.9061297301446,8.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",64.26900000000002
20837,27,1.356337,82.1090480717815,9.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.67299999999994
20838,27,0.09042245,81.9568593155538,9.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",67.61
20839,27,1.989294,82.345778516537,9.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.18199999999995
20840,27,1.898872,82.0921420202222,9.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.36299999999994
20841,27,2.260561,82.1005893306362,9.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",65.48499999999999
20842,27,4.882812,82.4134141535055,9.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.13300000000003
20843,27,12.65914,81.8046705593262,9.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",60.401
20844,27,7.595486,81.7116701296531,9.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",60.574000000000005
20845,27,5.063657,81.5679286838394,9.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.733000000000054
20846,27,3.797743,81.9061297301446,9.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.022000000000034
20847,27,3.888165,82.3035076722731,10.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",62.894000000000005
20848,27,3.797743,82.6586147701375,10.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",62.87200000000001
20849,27,3.797743,81.5763874249847,10.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.199000000000005
20850,27,3.797743,82.4218728946508,10.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",62.946000000000005
20851,27,3.797743,82.0836832790769,10.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.05100000000002
20852,27,5.696614,82.2781314488372,10.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.69600000000003
20853,27,5.15408,81.3734805140791,10.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",62.658000000000044
20854,27,5.063657,82.0583184863723,10.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.47699999999998
20855,27,3.888165,81.8469414035901,10.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.20000000000002
20856,27,0.5425347,81.3227509286699,10.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.62999999999995
20857,27,1.898872,81.8976709889993,11.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",65.94399999999993
20858,27,2.622251,82.3204251545636,11.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.41599999999996
20859,27,3.797743,82.8446156294838,11.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",62.99400000000001
20860,27,6.962529,81.58484616613,11.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.90900000000001
20861,27,5.787037,81.6778465958031,11.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.62600000000002
20862,27,3.888165,81.9145770405586,11.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.086000000000006
20863,27,2.622251,82.2527666561326,11.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.534999999999954
20864,27,3.797743,82.1597776571907,11.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.15300000000001
20865,27,5.063657,81.9822241082584,11.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.77199999999997
20866,27,4.973235,82.2104958118686,11.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.04300000000002
20867,27,4.340278,82.6247798055564,12.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.54700000000002
20868,27,1.989294,82.1344128644861,12.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.46599999999995
20869,27,1.808449,81.7962118181809,12.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.60299999999992
20870,27,1.898872,81.7623997150623,12.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",66.37499999999991
20871,27,2.803096,82.3711433092416,12.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",63.91299999999998
20872,27,5.696614,82.0921420202222,12.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.682000000000016
20873,27,10.12731,81.6017522176893,12.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.54000000000003
20874,27,6.962529,81.6271170103939,12.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.85500000000001
20875,27,5.696614,81.8384940931761,12.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.68100000000001
20876,27,6.962529,81.6271170103939,12.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.85500000000001
20877,27,6.962529,81.9653066259678,13.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.73300000000001
20878,27,5.063657,81.6778465958031,13.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",62.19700000000002
20879,27,5.696614,82.0414010040817,13.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.65300000000001
20880,27,6.962529,81.9230357817039,13.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.73300000000001
20881,27,7.595486,82.4049668430915,13.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.07700000000003
20882,27,6.962529,81.9145770405586,13.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.73300000000001
20883,27,5.696614,82.295060361859,13.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.69500000000002
20884,27,5.15408,82.1428601749001,13.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",62.64700000000004
20885,27,8.861401,81.8723061962947,13.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.90600000000002
20886,27,6.962529,82.2274132941592,13.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.722000000000016
20887,27,6.962529,82.3035076722731,14.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.71700000000001
20888,27,6.962529,82.2781314488372,14.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.74400000000002
20889,27,7.595486,81.88076493744,14.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.24100000000002
20890,27,8.861401,81.8554001447354,14.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.99200000000003
20891,27,9.675202,82.3035076722731,14.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.766000000000034
20892,27,10.30816,83.0137104372708,14.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.141000000000005
20893,27,10.76027,82.345778516537,14.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.09199999999999
20894,27,12.02619,81.7201288707983,14.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",57.431000000000004
20895,27,11.21238,81.4833869953116,14.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.00099999999998
20896,27,10.66985,82.0667772275175,14.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.132999999999974
20897,27,10.76027,82.1174953821955,15.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.13699999999998
20898,27,10.76027,82.1090480717815,15.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.134999999999984
20899,27,10.76027,81.9145770405586,15.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.109999999999985
20900,27,10.76027,82.2274132941592,15.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.08799999999999
20901,27,8.861401,82.5064145831786,15.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.987000000000045
20902,27,10.03689,82.3796020503869,15.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.27400000000003
20903,27,10.66985,82.2865901899825,15.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.09099999999999
20904,27,10.76027,82.3542372576823,15.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.09299999999999
20905,27,12.02619,82.1005893306362,15.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",57.45199999999998
20906,27,10.76027,81.2212917578515,15.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.223
20907,27,8.680555,81.753940973917,16.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.09600000000003
20908,27,8.861401,81.8046705593262,16.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.068000000000026
20909,27,8.861401,82.7769799925153,16.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.98600000000004
20910,27,10.03689,81.9145770405586,16.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.398
20911,27,10.66985,82.8784277326024,16.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.12299999999999
20912,27,10.76027,82.8446156294838,16.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.123999999999995
20913,27,10.12731,82.4895085316193,16.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.387000000000015
20914,27,8.861401,82.0414010040817,16.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.06300000000004
20915,27,7.595486,81.4495748921929,16.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.46300000000002
20916,27,6.329571,82.3796020503869,16.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",60.58700000000002
20917,27,6.148726,82.5825203920237,17.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",60.62300000000001
20918,27,7.595486,83.2462574492247,17.1,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.16100000000003
20919,27,7.595486,82.2781314488372,17.2,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.16400000000003
20920,27,7.595486,82.4387789462101,17.3,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.14900000000003
20921,27,5.696614,82.5656029097331,17.4,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.495999999999974
20922,27,5.696614,82.0160362113771,17.5,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",61.45999999999998
20923,27,7.595486,81.8384940931761,17.6,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",59.18700000000002
20924,27,10.12731,81.9653066259678,17.7,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.44000000000001
20925,27,10.12731,82.4303316357961,17.8,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.37300000000002
20926,27,10.03689,81.3481157213745,17.9,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.492000000000026
20927,27,10.76027,81.3650217729338,18.0,237.738798839273,"ISO 12103-1, A3 Medium Test Dust",58.25699999999999
